Fecha,Comunidad_Autonoma,Sensor,Valor
2019-02-07,Andalucia,Sensor_3,28.97
2019-02-08,Andalucia,Sensor_3,27.58
2019-02-09,Andalucia,Sensor_3,29.13
2019-02-10,Andalucia,Sensor_3,28.32
2019-02-11,Andalucia,Sensor_3,28.93
2019-02-12,Andalucia,Sensor_3,28.78
2019-02-13,Andalucia,Sensor_3,29.52
2019-02-14,Andalucia,Sensor_3,28.89
2019-02-15,Andalucia,Sensor_3,28.94
2019-02-16,Andalucia,Sensor_3,27.61
2019-02-17,Andalucia,Sensor_3,28.07
2019-02-18,Andalucia,Sensor_3,27.41
2019-02-19,Andalucia,Sensor_3,29.1
2019-02-20,Andalucia,Sensor_3,29.13
2019-02-21,Andalucia,Sensor_3,26.74
2019-02-22,Andalucia,Sensor_3,27.01
2019-02-23,Andalucia,Sensor_3,29.26
2019-02-24,Andalucia,Sensor_3,27.61
2019-02-25,Andalucia,Sensor_3,29.49
2019-02-26,Andalucia,Sensor_3,28.46
2019-02-27,Andalucia,Sensor_3,28.95
2019-02-28,Andalucia,Sensor_3,28.51
2019-03-01,Andalucia,Sensor_3,27.89
2019-03-02,Andalucia,Sensor_3,27.84
2019-03-03,Andalucia,Sensor_3,29.14
2019-03-04,Andalucia,Sensor_3,28.88
2019-03-05,Andalucia,Sensor_3,26.74
2019-03-06,Andalucia,Sensor_3,27.57
2019-03-07,Andalucia,Sensor_3,28.31
2019-03-08,Andalucia,Sensor_3,29.1
2019-03-09,Andalucia,Sensor_3,28.72
2019-03-10,Andalucia,Sensor_3,27.73
2019-03-11,Andalucia,Sensor_3,28.68
2019-03-12,Andalucia,Sensor_3,26.76
2019-03-13,Andalucia,Sensor_3,26.71
2019-03-14,Andalucia,Sensor_3,27.35
2019-03-15,Andalucia,Sensor_3,28.03
2019-03-16,Andalucia,Sensor_3,28.42
2019-03-17,Andalucia,Sensor_3,28.51
2019-03-18,Andalucia,Sensor_3,28.71
2019-03-19,Andalucia,Sensor_3,27.0
2019-03-20,Andalucia,Sensor_3,28.44
2019-03-21,Andalucia,Sensor_3,27.58
2019-03-22,Andalucia,Sensor_3,27.18
2019-03-23,Andalucia,Sensor_3,26.73
2019-03-24,Andalucia,Sensor_3,27.92
2019-03-25,Andalucia,Sensor_3,26.51
2019-03-26,Andalucia,Sensor_3,27.8
2019-03-27,Andalucia,Sensor_3,26.98
2019-03-28,Andalucia,Sensor_3,28.69
2019-03-29,Andalucia,Sensor_3,28.67
2019-03-30,Andalucia,Sensor_3,28.16
2019-03-31,Andalucia,Sensor_3,29.04
2019-04-01,Andalucia,Sensor_3,28.44
2019-04-02,Andalucia,Sensor_3,27.27
2019-04-03,Andalucia,Sensor_3,27.52
2019-04-04,Andalucia,Sensor_3,28.96
2019-04-05,Andalucia,Sensor_3,28.65
2019-04-06,Andalucia,Sensor_3,26.51
2019-04-07,Andalucia,Sensor_3,28.25
2019-04-08,Andalucia,Sensor_3,27.76
2019-04-09,Andalucia,Sensor_3,28.43
2019-04-10,Andalucia,Sensor_3,26.55
2019-04-11,Andalucia,Sensor_3,28.67
2019-04-12,Andalucia,Sensor_3,26.57
2019-04-13,Andalucia,Sensor_3,28.53
2019-04-14,Andalucia,Sensor_3,26.55
2019-04-15,Andalucia,Sensor_3,27.99
2019-04-16,Andalucia,Sensor_3,28.84
2019-04-17,Andalucia,Sensor_3,29.01
2019-04-18,Andalucia,Sensor_3,28.02
2019-04-19,Andalucia,Sensor_3,27.98
2019-04-20,Andalucia,Sensor_3,27.27
2019-04-21,Andalucia,Sensor_3,27.31
2019-04-22,Andalucia,Sensor_3,28.65
2019-04-23,Andalucia,Sensor_3,26.61
2019-04-24,Andalucia,Sensor_3,28.23
2019-04-25,Andalucia,Sensor_3,26.27
2019-04-26,Andalucia,Sensor_3,28.11
2019-04-27,Andalucia,Sensor_3,27.56
2019-04-28,Andalucia,Sensor_3,27.23
2019-04-29,Andalucia,Sensor_3,26.38
2019-04-30,Andalucia,Sensor_3,27.78
2019-05-01,Andalucia,Sensor_3,27.98
2019-05-02,Andalucia,Sensor_3,27.84
2019-05-03,Andalucia,Sensor_3,28.41
2019-05-04,Andalucia,Sensor_3,27.84
2019-05-05,Andalucia,Sensor_3,27.04
2019-05-06,Andalucia,Sensor_3,28.72
2019-05-07,Andalucia,Sensor_3,26.88
2019-05-08,Andalucia,Sensor_3,27.99
2019-05-09,Andalucia,Sensor_3,26.89
2019-05-10,Andalucia,Sensor_3,28.05
2019-05-11,Andalucia,Sensor_3,27.6
2019-05-12,Andalucia,Sensor_3,27.02
2019-05-13,Andalucia,Sensor_3,27.22
2019-05-14,Andalucia,Sensor_3,28.76
2019-05-15,Andalucia,Sensor_3,26.61
2019-05-16,Andalucia,Sensor_3,27.18
2019-05-17,Andalucia,Sensor_3,26.67
2019-05-18,Andalucia,Sensor_3,28.29
2019-05-19,Andalucia,Sensor_3,27.73
2019-05-20,Andalucia,Sensor_3,28.81
2019-05-21,Andalucia,Sensor_3,27.33
2019-05-22,Andalucia,Sensor_3,26.83
2019-05-23,Andalucia,Sensor_3,27.25
2019-05-24,Andalucia,Sensor_3,28.42
2019-05-25,Andalucia,Sensor_3,27.57
2019-05-26,Andalucia,Sensor_3,27.35
2019-05-27,Andalucia,Sensor_3,28.12
2019-05-28,Andalucia,Sensor_3,28.33
2019-05-29,Andalucia,Sensor_3,27.42
2019-05-30,Andalucia,Sensor_3,27.34
2019-05-31,Andalucia,Sensor_3,28.04
2019-06-01,Andalucia,Sensor_3,28.46
2019-06-02,Andalucia,Sensor_3,28.05
2019-06-03,Andalucia,Sensor_3,27.7
2019-06-04,Andalucia,Sensor_3,27.5
2019-06-05,Andalucia,Sensor_3,28.49
2019-06-06,Andalucia,Sensor_3,26.72
2019-06-07,Andalucia,Sensor_3,27.32
2019-06-08,Andalucia,Sensor_3,28.57
2019-06-09,Andalucia,Sensor_3,27.24
2019-06-10,Andalucia,Sensor_3,28.04
2019-06-11,Andalucia,Sensor_3,27.85
2019-06-12,Andalucia,Sensor_3,26.16
2019-06-13,Andalucia,Sensor_3,27.87
2019-06-14,Andalucia,Sensor_3,27.78
2019-06-15,Andalucia,Sensor_3,27.76
2019-06-16,Andalucia,Sensor_3,26.81
2019-06-17,Andalucia,Sensor_3,27.19
2019-06-18,Andalucia,Sensor_3,27.25
2019-06-19,Andalucia,Sensor_3,27.52
2019-06-20,Andalucia,Sensor_3,28.32
2019-06-21,Andalucia,Sensor_3,26.0
2019-06-22,Andalucia,Sensor_3,28.1
2019-06-23,Andalucia,Sensor_3,28.36
2019-06-24,Andalucia,Sensor_3,26.17
2019-06-25,Andalucia,Sensor_3,28.28
2019-06-26,Andalucia,Sensor_3,27.42
2019-06-27,Andalucia,Sensor_3,26.63
2019-06-28,Andalucia,Sensor_3,26.91
2019-06-29,Andalucia,Sensor_3,25.8
2019-06-30,Andalucia,Sensor_3,26.25
2019-07-01,Andalucia,Sensor_3,27.97
2019-07-02,Andalucia,Sensor_3,25.93
2019-07-03,Andalucia,Sensor_3,26.87
2019-07-04,Andalucia,Sensor_3,25.82
2019-07-05,Andalucia,Sensor_3,26.44
2019-07-06,Andalucia,Sensor_3,28.4
2019-07-07,Andalucia,Sensor_3,26.8
2019-07-08,Andalucia,Sensor_3,26.82
2019-07-09,Andalucia,Sensor_3,26.06
2019-07-10,Andalucia,Sensor_3,26.74
2019-07-11,Andalucia,Sensor_3,26.51
2019-07-12,Andalucia,Sensor_3,26.98
2019-07-13,Andalucia,Sensor_3,26.21
2019-07-14,Andalucia,Sensor_3,26.47
2019-07-15,Andalucia,Sensor_3,26.69
2019-07-16,Andalucia,Sensor_3,27.88
2019-07-17,Andalucia,Sensor_3,27.11
2019-07-18,Andalucia,Sensor_3,25.84
2019-07-19,Andalucia,Sensor_3,27.95
2019-07-20,Andalucia,Sensor_3,26.24
2019-07-21,Andalucia,Sensor_3,27.15
2019-07-22,Andalucia,Sensor_3,27.76
2019-07-23,Andalucia,Sensor_3,27.12
2019-07-24,Andalucia,Sensor_3,27.89
2019-07-25,Andalucia,Sensor_3,26.28
2019-07-26,Andalucia,Sensor_3,27.97
2019-07-27,Andalucia,Sensor_3,28.15
2019-07-28,Andalucia,Sensor_3,26.65
2019-07-29,Andalucia,Sensor_3,25.65
2019-07-30,Andalucia,Sensor_3,27.93
2019-07-31,Andalucia,Sensor_3,26.4
2019-08-01,Andalucia,Sensor_3,27.04
2019-08-02,Andalucia,Sensor_3,27.23
2019-08-03,Andalucia,Sensor_3,26.41
2019-08-04,Andalucia,Sensor_3,27.82
2019-08-05,Andalucia,Sensor_3,25.6
2019-08-06,Andalucia,Sensor_3,26.63
2019-08-07,Andalucia,Sensor_3,26.26
2019-08-08,Andalucia,Sensor_3,28.0
2019-08-09,Andalucia,Sensor_3,27.57
2019-08-10,Andalucia,Sensor_3,27.66
2019-08-11,Andalucia,Sensor_3,26.01
2019-08-12,Andalucia,Sensor_3,27.46
2019-08-13,Andalucia,Sensor_3,27.53
2019-08-14,Andalucia,Sensor_3,25.51
2019-08-15,Andalucia,Sensor_3,27.3
2019-08-16,Andalucia,Sensor_3,27.12
2019-08-17,Andalucia,Sensor_3,25.71
2019-08-18,Andalucia,Sensor_3,27.77
2019-08-19,Andalucia,Sensor_3,26.74
2019-08-20,Andalucia,Sensor_3,26.01
2019-08-21,Andalucia,Sensor_3,25.89
2019-08-22,Andalucia,Sensor_3,26.8
2019-08-23,Andalucia,Sensor_3,26.56
2019-08-24,Andalucia,Sensor_3,25.44
2019-08-25,Andalucia,Sensor_3,27.15
2019-08-26,Andalucia,Sensor_3,26.61
2019-08-27,Andalucia,Sensor_3,27.88
2019-08-28,Andalucia,Sensor_3,27.7
2019-08-29,Andalucia,Sensor_3,27.87
2019-08-30,Andalucia,Sensor_3,27.06
2019-08-31,Andalucia,Sensor_3,25.53
2019-09-01,Andalucia,Sensor_3,25.52
2019-09-02,Andalucia,Sensor_3,27.92
2019-09-03,Andalucia,Sensor_3,26.35
2019-09-04,Andalucia,Sensor_3,26.59
2019-09-05,Andalucia,Sensor_3,26.91
2019-09-06,Andalucia,Sensor_3,27.46
2019-09-07,Andalucia,Sensor_3,27.28
2019-09-08,Andalucia,Sensor_3,26.78
2019-09-09,Andalucia,Sensor_3,26.16
2019-09-10,Andalucia,Sensor_3,25.58
2019-09-11,Andalucia,Sensor_3,26.76
2019-09-12,Andalucia,Sensor_3,27.07
2019-09-13,Andalucia,Sensor_3,27.4
2019-09-14,Andalucia,Sensor_3,27.45
2019-09-15,Andalucia,Sensor_3,25.46
2019-09-16,Andalucia,Sensor_3,26.3
2019-09-17,Andalucia,Sensor_3,26.19
2019-09-18,Andalucia,Sensor_3,27.81
2019-09-19,Andalucia,Sensor_3,25.7
2019-09-20,Andalucia,Sensor_3,25.19
2019-09-21,Andalucia,Sensor_3,27.27
2019-09-22,Andalucia,Sensor_3,27.78
2019-09-23,Andalucia,Sensor_3,26.79
2019-09-24,Andalucia,Sensor_3,27.5
2019-09-25,Andalucia,Sensor_3,27.4
2019-09-26,Andalucia,Sensor_3,26.49
2019-09-27,Andalucia,Sensor_3,26.76
2019-09-28,Andalucia,Sensor_3,25.35
2019-09-29,Andalucia,Sensor_3,27.35
2019-09-30,Andalucia,Sensor_3,26.79
2019-10-01,Andalucia,Sensor_3,27.72
2019-10-02,Andalucia,Sensor_3,25.96
2019-10-03,Andalucia,Sensor_3,26.89
2019-10-04,Andalucia,Sensor_3,27.27
2019-10-05,Andalucia,Sensor_3,26.98
2019-10-06,Andalucia,Sensor_3,27.57
2019-10-07,Andalucia,Sensor_3,26.09
2019-10-08,Andalucia,Sensor_3,25.26
2019-10-09,Andalucia,Sensor_3,27.56
2019-10-10,Andalucia,Sensor_3,26.14
2019-10-11,Andalucia,Sensor_3,25.47
2019-10-12,Andalucia,Sensor_3,25.41
2019-10-13,Andalucia,Sensor_3,26.11
2019-10-14,Andalucia,Sensor_3,27.42
2019-10-15,Andalucia,Sensor_3,25.3
2019-10-16,Andalucia,Sensor_3,25.82
2019-10-17,Andalucia,Sensor_3,25.84
2019-10-18,Andalucia,Sensor_3,24.96
2019-10-19,Andalucia,Sensor_3,25.66
2019-10-20,Andalucia,Sensor_3,26.9
2019-10-21,Andalucia,Sensor_3,26.25
2019-10-22,Andalucia,Sensor_3,25.81
2019-10-23,Andalucia,Sensor_3,24.95
2019-10-24,Andalucia,Sensor_3,25.06
2019-10-25,Andalucia,Sensor_3,27.24
2019-10-26,Andalucia,Sensor_3,27.44
2019-10-27,Andalucia,Sensor_3,25.28
2019-10-28,Andalucia,Sensor_3,25.61
2019-10-29,Andalucia,Sensor_3,24.89
2019-10-30,Andalucia,Sensor_3,25.85
2019-10-31,Andalucia,Sensor_3,27.08
2019-11-01,Andalucia,Sensor_3,27.08
2019-11-02,Andalucia,Sensor_3,27.39
2019-11-03,Andalucia,Sensor_3,24.97
2019-11-04,Andalucia,Sensor_3,26.7
2019-11-05,Andalucia,Sensor_3,26.21
2019-11-06,Andalucia,Sensor_3,25.27
2019-11-07,Andalucia,Sensor_3,25.35
2019-11-08,Andalucia,Sensor_3,27.0
2019-11-09,Andalucia,Sensor_3,27.32
2019-11-10,Andalucia,Sensor_3,25.86
2019-11-11,Andalucia,Sensor_3,25.52
2019-11-12,Andalucia,Sensor_3,25.96
2019-11-13,Andalucia,Sensor_3,25.86
2019-11-14,Andalucia,Sensor_3,27.08
2019-11-15,Andalucia,Sensor_3,24.97
2019-11-16,Andalucia,Sensor_3,24.79
2019-11-17,Andalucia,Sensor_3,26.84
2019-11-18,Andalucia,Sensor_3,26.12
2019-11-19,Andalucia,Sensor_3,26.0
2019-11-20,Andalucia,Sensor_3,26.01
2019-11-21,Andalucia,Sensor_3,25.36
2019-11-22,Andalucia,Sensor_3,26.26
2019-11-23,Andalucia,Sensor_3,26.5
2019-11-24,Andalucia,Sensor_3,25.16
2019-11-25,Andalucia,Sensor_3,26.93
2019-11-26,Andalucia,Sensor_3,25.93
2019-11-27,Andalucia,Sensor_3,25.22
2019-11-28,Andalucia,Sensor_3,26.29
2019-11-29,Andalucia,Sensor_3,24.78
2019-11-30,Andalucia,Sensor_3,25.48
2019-12-01,Andalucia,Sensor_3,26.91
2019-12-02,Andalucia,Sensor_3,26.16
2019-12-03,Andalucia,Sensor_3,25.0
2019-12-04,Andalucia,Sensor_3,27.1
2019-12-05,Andalucia,Sensor_3,25.23
2019-12-06,Andalucia,Sensor_3,26.41
2019-12-07,Andalucia,Sensor_3,25.37
2019-12-08,Andalucia,Sensor_3,25.68
2019-12-09,Andalucia,Sensor_3,25.25
2019-12-10,Andalucia,Sensor_3,25.74
2019-12-11,Andalucia,Sensor_3,24.9
2019-12-12,Andalucia,Sensor_3,26.65
2019-12-13,Andalucia,Sensor_3,25.92
2019-12-14,Andalucia,Sensor_3,27.01
2019-12-15,Andalucia,Sensor_3,26.94
2019-12-16,Andalucia,Sensor_3,26.27
2019-12-17,Andalucia,Sensor_3,24.53
2019-12-18,Andalucia,Sensor_3,26.48
2019-12-19,Andalucia,Sensor_3,24.91
2019-12-20,Andalucia,Sensor_3,26.2
2019-12-21,Andalucia,Sensor_3,25.77
2019-12-22,Andalucia,Sensor_3,26.53
2019-12-23,Andalucia,Sensor_3,26.13
2019-12-24,Andalucia,Sensor_3,26.09
2019-12-25,Andalucia,Sensor_3,24.77
2019-12-26,Andalucia,Sensor_3,26.24
2019-12-27,Andalucia,Sensor_3,25.98
2019-12-28,Andalucia,Sensor_3,26.55
2019-12-29,Andalucia,Sensor_3,26.95
2019-12-30,Andalucia,Sensor_3,25.99
2019-12-31,Andalucia,Sensor_3,26.86
2019-01-01,Andalucia,Sensor_4,27.17
2019-01-02,Andalucia,Sensor_4,28.08
2019-01-03,Andalucia,Sensor_4,28.12
2019-01-04,Andalucia,Sensor_4,29.32
2019-01-05,Andalucia,Sensor_4,29.13
2019-01-06,Andalucia,Sensor_4,29.5
2019-01-07,Andalucia,Sensor_4,27.66
2019-01-08,Andalucia,Sensor_4,27.79
2019-01-09,Andalucia,Sensor_4,29.07
2019-01-10,Andalucia,Sensor_4,27.68
2019-01-11,Andalucia,Sensor_4,29.32
2019-01-12,Andalucia,Sensor_4,27.09
2019-01-13,Andalucia,Sensor_4,29.59
2019-01-14,Andalucia,Sensor_4,29.68
2019-01-15,Andalucia,Sensor_4,29.24
2019-01-16,Andalucia,Sensor_4,29.32
2019-01-17,Andalucia,Sensor_4,28.0
2019-01-18,Andalucia,Sensor_4,27.15
2019-01-19,Andalucia,Sensor_4,27.57
2019-01-20,Andalucia,Sensor_4,29.15
2019-01-21,Andalucia,Sensor_4,28.5
2019-01-22,Andalucia,Sensor_4,27.66
2019-01-23,Andalucia,Sensor_4,28.87
2019-01-24,Andalucia,Sensor_4,28.86
2019-01-25,Andalucia,Sensor_4,27.77
2019-01-26,Andalucia,Sensor_4,27.8
2019-01-27,Andalucia,Sensor_4,27.47
2019-01-28,Andalucia,Sensor_4,28.77
2019-01-29,Andalucia,Sensor_4,27.84
2019-01-30,Andalucia,Sensor_4,29.25
2019-01-31,Andalucia,Sensor_4,27.95
2019-02-01,Andalucia,Sensor_4,26.91
2019-02-02,Andalucia,Sensor_4,29.16
2019-02-03,Andalucia,Sensor_4,26.9
2019-02-04,Andalucia,Sensor_4,28.83
2019-02-05,Andalucia,Sensor_4,27.29
2019-02-06,Andalucia,Sensor_4,28.49
2019-02-07,Andalucia,Sensor_4,29.48
2019-02-08,Andalucia,Sensor_4,28.47
2019-02-09,Andalucia,Sensor_4,27.51
2019-02-10,Andalucia,Sensor_4,27.17
2019-02-11,Andalucia,Sensor_4,28.0
2019-02-12,Andalucia,Sensor_4,28.28
2019-02-13,Andalucia,Sensor_4,27.03
2019-02-14,Andalucia,Sensor_4,27.08
2019-02-15,Andalucia,Sensor_4,29.25
2019-02-16,Andalucia,Sensor_4,29.27
2019-02-17,Andalucia,Sensor_4,27.41
2019-02-18,Andalucia,Sensor_4,28.97
2019-02-19,Andalucia,Sensor_4,27.53
2019-02-20,Andalucia,Sensor_4,27.11
2019-02-21,Andalucia,Sensor_4,27.33
2019-02-22,Andalucia,Sensor_4,26.76
2019-02-23,Andalucia,Sensor_4,28.53
2019-02-24,Andalucia,Sensor_4,27.77
2019-02-25,Andalucia,Sensor_4,28.13
2019-02-26,Andalucia,Sensor_4,26.92
2019-02-27,Andalucia,Sensor_4,27.54
2019-02-28,Andalucia,Sensor_4,29.46
2019-03-01,Andalucia,Sensor_4,28.34
2019-03-02,Andalucia,Sensor_4,28.35
2019-03-03,Andalucia,Sensor_4,28.43
2019-03-04,Andalucia,Sensor_4,26.98
2019-03-05,Andalucia,Sensor_4,29.19
2019-03-06,Andalucia,Sensor_4,27.81
2019-03-07,Andalucia,Sensor_4,28.73
2019-03-08,Andalucia,Sensor_4,27.6
2019-03-09,Andalucia,Sensor_4,27.31
2019-03-10,Andalucia,Sensor_4,28.37
2019-03-11,Andalucia,Sensor_4,27.34
2019-03-12,Andalucia,Sensor_4,28.73
2019-03-13,Andalucia,Sensor_4,26.84
2019-03-14,Andalucia,Sensor_4,28.24
2019-03-15,Andalucia,Sensor_4,28.25
2019-03-16,Andalucia,Sensor_4,27.15
2019-03-17,Andalucia,Sensor_4,28.04
2019-03-18,Andalucia,Sensor_4,27.73
2019-03-19,Andalucia,Sensor_4,27.39
2019-03-20,Andalucia,Sensor_4,28.09
2019-03-21,Andalucia,Sensor_4,26.78
2019-03-22,Andalucia,Sensor_4,28.92
2019-03-23,Andalucia,Sensor_4,28.26
2019-03-24,Andalucia,Sensor_4,28.92
2019-03-25,Andalucia,Sensor_4,28.0
2019-03-26,Andalucia,Sensor_4,28.92
2019-03-27,Andalucia,Sensor_4,28.59
2019-03-28,Andalucia,Sensor_4,29.21
2019-03-29,Andalucia,Sensor_4,28.82
2019-03-30,Andalucia,Sensor_4,28.23
2019-03-31,Andalucia,Sensor_4,28.2
2019-04-01,Andalucia,Sensor_4,28.07
2019-04-02,Andalucia,Sensor_4,27.69
2019-04-03,Andalucia,Sensor_4,27.01
2019-04-04,Andalucia,Sensor_4,26.97
2019-04-05,Andalucia,Sensor_4,27.93
2019-04-06,Andalucia,Sensor_4,29.05
2019-04-07,Andalucia,Sensor_4,28.03
2019-04-08,Andalucia,Sensor_4,29.07
2019-04-09,Andalucia,Sensor_4,26.39
2019-04-10,Andalucia,Sensor_4,26.48
2019-04-11,Andalucia,Sensor_4,26.78
2019-04-12,Andalucia,Sensor_4,27.38
2019-04-13,Andalucia,Sensor_4,26.67
2019-04-14,Andalucia,Sensor_4,26.48
2019-04-15,Andalucia,Sensor_4,28.57
2019-04-16,Andalucia,Sensor_4,28.73
2019-04-17,Andalucia,Sensor_4,26.59
2019-04-18,Andalucia,Sensor_4,26.73
2019-04-19,Andalucia,Sensor_4,28.0
2019-04-20,Andalucia,Sensor_4,27.89
2019-04-21,Andalucia,Sensor_4,27.87
2019-04-22,Andalucia,Sensor_4,28.4
2019-04-23,Andalucia,Sensor_4,28.02
2019-04-24,Andalucia,Sensor_4,28.43
2019-04-25,Andalucia,Sensor_4,28.51
2019-04-26,Andalucia,Sensor_4,28.6
2019-04-27,Andalucia,Sensor_4,27.82
2019-04-28,Andalucia,Sensor_4,27.11
2019-04-29,Andalucia,Sensor_4,26.35
2019-04-30,Andalucia,Sensor_4,26.29
2019-05-01,Andalucia,Sensor_4,26.54
2019-05-02,Andalucia,Sensor_4,28.82
2019-05-03,Andalucia,Sensor_4,28.08
2019-05-04,Andalucia,Sensor_4,27.82
2019-05-05,Andalucia,Sensor_4,27.82
2019-05-06,Andalucia,Sensor_4,27.99
2019-05-07,Andalucia,Sensor_4,27.75
2019-05-08,Andalucia,Sensor_4,28.33
2019-05-09,Andalucia,Sensor_4,26.2
2019-05-10,Andalucia,Sensor_4,26.6
2019-05-11,Andalucia,Sensor_4,26.61
2019-05-12,Andalucia,Sensor_4,28.41
2019-05-13,Andalucia,Sensor_4,27.37
2019-05-14,Andalucia,Sensor_4,26.66
2019-05-15,Andalucia,Sensor_4,28.58
2019-05-16,Andalucia,Sensor_4,27.97
2019-05-17,Andalucia,Sensor_4,26.26
2019-05-18,Andalucia,Sensor_4,28.03
2019-05-19,Andalucia,Sensor_4,26.38
2019-05-20,Andalucia,Sensor_4,28.44
2019-05-21,Andalucia,Sensor_4,27.35
2019-05-22,Andalucia,Sensor_4,28.45
2019-05-23,Andalucia,Sensor_4,27.78
2019-05-24,Andalucia,Sensor_4,26.56
2019-05-25,Andalucia,Sensor_4,28.41
2019-05-26,Andalucia,Sensor_4,28.28
2019-05-27,Andalucia,Sensor_4,27.93
2019-05-28,Andalucia,Sensor_4,28.16
2019-05-29,Andalucia,Sensor_4,27.58
2019-05-30,Andalucia,Sensor_4,26.06
2019-05-31,Andalucia,Sensor_4,26.7
2019-06-01,Andalucia,Sensor_4,28.29
2019-06-02,Andalucia,Sensor_4,26.03
2019-06-03,Andalucia,Sensor_4,27.77
2019-06-04,Andalucia,Sensor_4,27.46
2019-06-05,Andalucia,Sensor_4,28.04
2019-06-06,Andalucia,Sensor_4,27.21
2019-06-07,Andalucia,Sensor_4,28.03
2019-06-08,Andalucia,Sensor_4,27.74
2019-06-09,Andalucia,Sensor_4,26.94
2019-06-10,Andalucia,Sensor_4,26.04
2019-06-11,Andalucia,Sensor_4,27.94
2019-06-12,Andalucia,Sensor_4,26.68
2019-06-13,Andalucia,Sensor_4,26.42
2019-06-14,Andalucia,Sensor_4,28.16
2019-06-15,Andalucia,Sensor_4,27.96
2019-06-16,Andalucia,Sensor_4,26.4
2019-06-17,Andalucia,Sensor_4,27.56
2019-06-18,Andalucia,Sensor_4,27.25
2019-06-19,Andalucia,Sensor_4,26.09
2019-06-20,Andalucia,Sensor_4,26.28
2019-06-21,Andalucia,Sensor_4,26.54
2019-06-22,Andalucia,Sensor_4,25.91
2019-06-23,Andalucia,Sensor_4,28.42
2019-06-24,Andalucia,Sensor_4,26.89
2019-06-25,Andalucia,Sensor_4,27.07
2019-06-26,Andalucia,Sensor_4,26.91
2019-06-27,Andalucia,Sensor_4,28.32
2019-06-28,Andalucia,Sensor_4,27.37
2019-06-29,Andalucia,Sensor_4,27.75
2019-06-30,Andalucia,Sensor_4,28.42
2019-07-01,Andalucia,Sensor_4,27.3
2019-07-02,Andalucia,Sensor_4,25.84
2019-07-03,Andalucia,Sensor_4,26.17
2019-07-04,Andalucia,Sensor_4,26.39
2019-07-05,Andalucia,Sensor_4,28.29
2019-07-06,Andalucia,Sensor_4,28.11
2019-07-07,Andalucia,Sensor_4,26.86
2019-07-08,Andalucia,Sensor_4,26.15
2019-07-09,Andalucia,Sensor_4,26.6
2019-07-10,Andalucia,Sensor_4,26.4
2019-07-11,Andalucia,Sensor_4,26.2
2019-07-12,Andalucia,Sensor_4,26.11
2019-07-13,Andalucia,Sensor_4,27.33
2019-07-14,Andalucia,Sensor_4,26.13
2019-07-15,Andalucia,Sensor_4,26.7
2019-07-16,Andalucia,Sensor_4,25.92
2019-07-17,Andalucia,Sensor_4,28.28
2019-07-18,Andalucia,Sensor_4,27.8
2019-07-19,Andalucia,Sensor_4,27.51
2019-07-20,Andalucia,Sensor_4,27.09
2019-07-21,Andalucia,Sensor_4,26.81
2019-07-22,Andalucia,Sensor_4,27.09
2019-07-23,Andalucia,Sensor_4,28.09
2019-07-24,Andalucia,Sensor_4,27.26
2019-07-25,Andalucia,Sensor_4,27.47
2019-07-26,Andalucia,Sensor_4,26.39
2019-07-27,Andalucia,Sensor_4,26.6
2019-07-28,Andalucia,Sensor_4,25.97
2019-07-29,Andalucia,Sensor_4,28.07
2019-07-30,Andalucia,Sensor_4,27.4
2019-07-31,Andalucia,Sensor_4,25.57
2019-08-01,Andalucia,Sensor_4,26.12
2019-08-02,Andalucia,Sensor_4,27.19
2019-08-03,Andalucia,Sensor_4,25.58
2019-08-04,Andalucia,Sensor_4,26.05
2019-08-05,Andalucia,Sensor_4,25.93
2019-08-06,Andalucia,Sensor_4,27.57
2019-08-07,Andalucia,Sensor_4,28.11
2019-08-08,Andalucia,Sensor_4,27.85
2019-08-09,Andalucia,Sensor_4,25.63
2019-08-10,Andalucia,Sensor_4,27.56
2019-08-11,Andalucia,Sensor_4,26.21
2019-08-12,Andalucia,Sensor_4,28.1
2019-08-13,Andalucia,Sensor_4,28.05
2019-08-14,Andalucia,Sensor_4,27.18
2019-08-15,Andalucia,Sensor_4,26.59
2019-08-16,Andalucia,Sensor_4,26.46
2019-08-17,Andalucia,Sensor_4,28.03
2019-08-18,Andalucia,Sensor_4,26.02
2019-08-19,Andalucia,Sensor_4,26.14
2019-08-20,Andalucia,Sensor_4,25.47
2019-08-21,Andalucia,Sensor_4,27.11
2019-08-22,Andalucia,Sensor_4,25.92
2019-08-23,Andalucia,Sensor_4,27.09
2019-08-24,Andalucia,Sensor_4,26.38
2019-08-25,Andalucia,Sensor_4,27.13
2019-08-26,Andalucia,Sensor_4,26.66
2019-08-27,Andalucia,Sensor_4,26.4
2019-08-28,Andalucia,Sensor_4,27.39
2019-08-29,Andalucia,Sensor_4,26.06
2019-08-30,Andalucia,Sensor_4,26.44
2019-08-31,Andalucia,Sensor_4,26.42
2019-09-01,Andalucia,Sensor_4,27.57
2019-09-02,Andalucia,Sensor_4,27.47
2019-09-03,Andalucia,Sensor_4,26.1
2019-09-04,Andalucia,Sensor_4,25.76
2019-09-05,Andalucia,Sensor_4,25.74
2019-09-06,Andalucia,Sensor_4,26.2
2019-09-07,Andalucia,Sensor_4,27.56
2019-09-08,Andalucia,Sensor_4,26.33
2019-09-09,Andalucia,Sensor_4,27.09
2019-09-10,Andalucia,Sensor_4,26.25
2019-09-11,Andalucia,Sensor_4,26.8
